round,date,release,trap_ID,sample,species,gender,marking_status,n_adults,lat,long,day_collection,distance,ID
C2,5/21/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,18,26.522667,-82.189552,2,150,2
C2,5/22/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,5,26.522667,-82.189552,3,150,2
C2,5/22/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,7,26.522667,-82.189552,3,150,2
C2,5/23/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,28,26.522667,-82.189552,4,150,2
C2,5/23/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,34,26.522667,-82.189552,4,150,2
C2,5/24/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,26,26.522667,-82.189552,5,150,2
C2,5/24/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,32,26.522667,-82.189552,5,150,2
C2,5/25/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,30,26.522667,-82.189552,6,150,2
C2,5/25/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,41,26.522667,-82.189552,6,150,2
C2,5/26/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,49,26.522667,-82.189552,7,150,2
C2,5/26/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,35,26.522667,-82.189552,7,150,2
C2,5/27/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,64,26.522667,-82.189552,8,150,2
C2,5/27/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,70,26.522667,-82.189552,8,150,2
C2,5/28/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,81,26.522667,-82.189552,9,150,2
C2,5/28/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,42,26.522667,-82.189552,9,150,2
C2,5/29/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,67,26.522667,-82.189552,10,150,2
C2,5/29/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,51,26.522667,-82.189552,10,150,2
C2,5/30/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,24,26.522667,-82.189552,11,150,2
C2,5/30/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,49,26.522667,-82.189552,11,150,2
C2,5/31/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,20,26.522667,-82.189552,12,150,2
C2,5/31/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,41,26.522667,-82.189552,12,150,2
C2,6/1/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,52,26.522667,-82.189552,13,150,2
C2,6/1/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,74,26.522667,-82.189552,13,150,2
C2,6/2/2020,5/19/2020,150-2,2,Ae. aegypti,male,unmarked,15,26.522667,-82.189552,14,150,2
C2,6/2/2020,5/19/2020,150-2,2,Ae. aegypti,female,unmarked,22,26.522667,-82.189552,14,150,2
C2,5/20/2020,5/19/2020,150-3,3,Ae. aegypti,male,marked,7,26.522328,-82.190635,1,150,3
C2,5/22/2020,5/19/2020,150-3,3,Ae. aegypti,male,marked,1,26.522328,-82.190635,3,150,3
C2,5/20/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,2,26.522328,-82.190635,1,150,3
C2,5/20/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,12,26.522328,-82.190635,1,150,3
C2,5/21/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,3,26.522328,-82.190635,2,150,3
C2,5/21/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,8,26.522328,-82.190635,2,150,3
C2,5/22/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,1,26.522328,-82.190635,3,150,3
C2,5/22/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,6,26.522328,-82.190635,3,150,3
C2,5/23/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,1,26.522328,-82.190635,4,150,3
C2,5/23/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,17,26.522328,-82.190635,4,150,3
C2,5/24/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,1,26.522328,-82.190635,5,150,3
C2,5/24/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,7,26.522328,-82.190635,5,150,3
C2,5/25/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,15,26.522328,-82.190635,6,150,3
C2,5/25/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,19,26.522328,-82.190635,6,150,3
C2,5/26/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,4,26.522328,-82.190635,7,150,3
C2,5/26/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,8,26.522328,-82.190635,7,150,3
C2,5/27/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,26,26.522328,-82.190635,8,150,3
C2,5/27/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,20,26.522328,-82.190635,8,150,3
C2,5/28/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,27,26.522328,-82.190635,9,150,3
C2,5/28/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,39,26.522328,-82.190635,9,150,3
C2,5/29/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,34,26.522328,-82.190635,10,150,3
C2,5/29/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,54,26.522328,-82.190635,10,150,3
C2,5/30/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,28,26.522328,-82.190635,11,150,3
C2,5/30/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,65,26.522328,-82.190635,11,150,3
C2,5/31/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,2,26.522328,-82.190635,12,150,3
C2,5/31/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,3,26.522328,-82.190635,12,150,3
C2,6/1/2020,5/19/2020,150-3,3,Ae. aegypti,male,unmarked,4,26.522328,-82.190635,13,150,3
C2,6/1/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,17,26.522328,-82.190635,13,150,3
C2,6/2/2020,5/19/2020,150-3,3,Ae. aegypti,female,unmarked,8,26.522328,-82.190635,14,150,3
C2,5/20/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,6,26.523085,-82.192055,1,150,4
C2,5/20/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,3,26.523085,-82.192055,1,150,4
C2,5/21/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,10,26.523085,-82.192055,2,150,4
C2,5/21/2020,5/19/2020,150-4,4,Ae. aegypti,female,marked,1,26.523085,-82.192055,2,150,4
C2,5/21/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,1,26.523085,-82.192055,2,150,4
C2,5/21/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,2,26.523085,-82.192055,2,150,4
C2,5/22/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,4,26.523085,-82.192055,3,150,4
C2,5/24/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,2,26.523085,-82.192055,5,150,4
C2,5/25/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,1,26.523085,-82.192055,6,150,4
C2,5/25/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,1,26.523085,-82.192055,6,150,4
C2,5/26/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,2,26.523085,-82.192055,7,150,4
C2,5/26/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,1,26.523085,-82.192055,7,150,4
C2,5/27/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,1,26.523085,-82.192055,8,150,4
C2,5/28/2020,5/19/2020,150-4,4,Ae. aegypti,male,marked,1,26.523085,-82.192055,9,150,4
C2,5/20/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,6,26.523085,-82.192055,1,150,4
C2,5/20/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,6,26.523085,-82.192055,1,150,4
C2,5/21/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,7,26.523085,-82.192055,2,150,4
C2,5/21/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,9,26.523085,-82.192055,2,150,4
C2,5/22/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,2,26.523085,-82.192055,3,150,4
C2,5/22/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,1,26.523085,-82.192055,3,150,4
C2,5/23/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,1,26.523085,-82.192055,4,150,4
C2,5/24/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,12,26.523085,-82.192055,5,150,4
C2,5/24/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,6,26.523085,-82.192055,5,150,4
C2,5/25/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,33,26.523085,-82.192055,6,150,4
C2,5/25/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,26,26.523085,-82.192055,6,150,4
C2,5/26/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,28,26.523085,-82.192055,7,150,4
C2,5/26/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,29,26.523085,-82.192055,7,150,4
C2,5/27/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,55,26.523085,-82.192055,8,150,4
C2,5/27/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,42,26.523085,-82.192055,8,150,4
C2,5/28/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,31,26.523085,-82.192055,9,150,4
C2,5/28/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,37,26.523085,-82.192055,9,150,4
C2,5/29/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,46,26.523085,-82.192055,10,150,4
C2,5/29/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,29,26.523085,-82.192055,10,150,4
C2,5/30/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,18,26.523085,-82.192055,11,150,4
C2,5/30/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,26,26.523085,-82.192055,11,150,4
C2,5/31/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,14,26.523085,-82.192055,12,150,4
C2,5/31/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,22,26.523085,-82.192055,12,150,4
C2,6/1/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,44,26.523085,-82.192055,13,150,4
C2,6/1/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,28,26.523085,-82.192055,13,150,4
C2,6/2/2020,5/19/2020,150-4,4,Ae. aegypti,male,unmarked,6,26.523085,-82.192055,14,150,4
C2,6/2/2020,5/19/2020,150-4,4,Ae. aegypti,female,unmarked,6,26.523085,-82.192055,14,150,4
C2,5/20/2020,5/19/2020,150-5,5,Ae. aegypti,male,marked,2,26.524436,-82.191941,1,150,5
C2,5/20/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,1,26.524436,-82.191941,1,150,5
C2,5/20/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,2,26.524436,-82.191941,1,150,5
C2,5/21/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,2,26.524436,-82.191941,2,150,5
C2,5/22/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,1,26.524436,-82.191941,3,150,5
C2,5/23/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,12,26.524436,-82.191941,4,150,5
C2,5/23/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,2,26.524436,-82.191941,4,150,5
C2,5/24/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,2,26.524436,-82.191941,5,150,5
C2,5/24/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,3,26.524436,-82.191941,5,150,5
C2,5/25/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,8,26.524436,-82.191941,6,150,5
C2,5/25/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,5,26.524436,-82.191941,6,150,5
C2,5/26/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,16,26.524436,-82.191941,7,150,5
C2,5/26/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,5,26.524436,-82.191941,7,150,5
C2,5/27/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,30,26.524436,-82.191941,8,150,5
C2,5/27/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,8,26.524436,-82.191941,8,150,5
C2,5/28/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,11,26.524436,-82.191941,9,150,5
C2,5/28/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,5,26.524436,-82.191941,9,150,5
C2,5/29/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,22,26.524436,-82.191941,10,150,5
C2,5/29/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,5,26.524436,-82.191941,10,150,5
C2,5/30/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,3,26.524436,-82.191941,11,150,5
C2,5/31/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,3,26.524436,-82.191941,12,150,5
C2,5/31/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,2,26.524436,-82.191941,12,150,5
C2,6/1/2020,5/19/2020,150-5,5,Ae. aegypti,male,unmarked,8,26.524436,-82.191941,13,150,5
C2,6/1/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,7,26.524436,-82.191941,13,150,5
C2,6/2/2020,5/19/2020,150-5,5,Ae. aegypti,female,unmarked,1,26.524436,-82.191941,14,150,5
C2,5/20/2020,5/19/2020,150-6,6,Ae. aegypti,male,marked,4,26.525009,-82.1902,1,150,6
C2,5/20/2020,5/19/2020,150-6,6,Ae. aegypti,male,marked,2,26.525009,-82.1902,1,150,6
C2,5/20/2020,5/19/2020,150-6,6,Ae. aegypti,male,marked,5,26.525009,-82.1902,1,150,6
C2,5/25/2020,5/19/2020,150-6,6,Ae. aegypti,male,marked,2,26.525009,-82.1902,6,150,6
C2,5/27/2020,5/19/2020,150-6,6,Ae. aegypti,male,marked,1,26.525009,-82.1902,8,150,6
C2,5/20/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,2,26.525009,-82.1902,1,150,6
C2,5/20/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,1,26.525009,-82.1902,1,150,6
C2,5/21/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,1,26.525009,-82.1902,2,150,6
C2,5/22/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,1,26.525009,-82.1902,3,150,6
C2,5/23/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,4,26.525009,-82.1902,4,150,6
C2,5/24/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,3,26.525009,-82.1902,5,150,6
C2,5/24/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,3,26.525009,-82.1902,5,150,6
C2,5/25/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,17,26.525009,-82.1902,6,150,6
C2,5/25/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,7,26.525009,-82.1902,6,150,6
C2,5/26/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,18,26.525009,-82.1902,7,150,6
C2,5/26/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,7,26.525009,-82.1902,7,150,6
C2,5/27/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,30,26.525009,-82.1902,8,150,6
C2,5/27/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,10,26.525009,-82.1902,8,150,6
C2,5/28/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,9,26.525009,-82.1902,9,150,6
C2,5/28/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,10,26.525009,-82.1902,9,150,6
C2,5/29/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,8,26.525009,-82.1902,10,150,6
C2,5/29/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,3,26.525009,-82.1902,10,150,6
C2,5/30/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,1,26.525009,-82.1902,11,150,6
C2,5/31/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,2,26.525009,-82.1902,12,150,6
C2,5/31/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,20,26.525009,-82.1902,12,150,6
C2,6/1/2020,5/19/2020,150-6,6,Ae. aegypti,male,unmarked,15,26.525009,-82.1902,13,150,6
C2,6/1/2020,5/19/2020,150-6,6,Ae. aegypti,female,unmarked,10,26.525009,-82.1902,13,150,6
C2,5/20/2020,5/19/2020,200-1,1,Ae. aegypti,male,marked,2,26.52381,-82.188582,1,200,1
C2,5/20/2020,5/19/2020,200-1,1,Ae. aegypti,male,marked,1,26.52381,-82.188582,1,200,1
C2,5/23/2020,5/19/2020,200-1,1,Ae. aegypti,male,marked,1,26.52381,-82.188582,4,200,1
C2,5/27/2020,5/19/2020,200-1,1,Ae. aegypti,male,marked,1,26.52381,-82.188582,8,200,1
C2,5/20/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,2,26.52381,-82.188582,1,200,1
C2,5/20/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,2,26.52381,-82.188582,1,200,1
C2,5/21/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,4,26.52381,-82.188582,2,200,1
C2,5/23/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,1,26.52381,-82.188582,4,200,1
C2,5/23/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,2,26.52381,-82.188582,4,200,1
C2,5/25/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,4,26.52381,-82.188582,6,200,1
C2,5/25/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,1,26.52381,-82.188582,6,200,1
C2,5/26/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,9,26.52381,-82.188582,7,200,1
C2,5/26/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,2,26.52381,-82.188582,7,200,1
C2,5/27/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,34,26.52381,-82.188582,8,200,1
C2,5/27/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,5,26.52381,-82.188582,8,200,1
C2,5/28/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,1,26.52381,-82.188582,9,200,1
C2,5/29/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,9,26.52381,-82.188582,10,200,1
C2,5/29/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,5,26.52381,-82.188582,10,200,1
C2,5/30/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,22,26.52381,-82.188582,11,200,1
C2,5/30/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,12,26.52381,-82.188582,11,200,1
C2,5/31/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,6,26.52381,-82.188582,12,200,1
C2,5/31/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,7,26.52381,-82.188582,12,200,1
C2,6/1/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,6,26.52381,-82.188582,13,200,1
C2,6/1/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,11,26.52381,-82.188582,13,200,1
C2,6/2/2020,5/19/2020,200-1,1,Ae. aegypti,male,unmarked,3,26.52381,-82.188582,14,200,1
C2,6/2/2020,5/19/2020,200-1,1,Ae. aegypti,female,unmarked,7,26.52381,-82.188582,14,200,1
C2,5/21/2020,5/19/2020,200-2,2,Ae. aegypti,male,marked,1,26.522648,-82.188859,2,200,2
C2,5/20/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,4,26.522648,-82.188859,1,200,2
C2,5/21/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,1,26.522648,-82.188859,2,200,2
C2,5/21/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,4,26.522648,-82.188859,2,200,2
C2,5/23/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,1,26.522648,-82.188859,4,200,2
C2,5/23/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,6,26.522648,-82.188859,4,200,2
C2,5/24/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,2,26.522648,-82.188859,5,200,2
C2,5/24/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,4,26.522648,-82.188859,5,200,2
C2,5/25/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,11,26.522648,-82.188859,6,200,2
C2,5/26/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,4,26.522648,-82.188859,7,200,2
C2,5/26/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,4,26.522648,-82.188859,7,200,2
C2,5/27/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,4,26.522648,-82.188859,8,200,2
C2,5/27/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,8,26.522648,-82.188859,8,200,2
C2,5/28/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,7,26.522648,-82.188859,9,200,2
C2,5/28/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,14,26.522648,-82.188859,9,200,2
C2,5/29/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,1,26.522648,-82.188859,10,200,2
C2,5/29/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,7,26.522648,-82.188859,10,200,2
C2,5/30/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,5,26.522648,-82.188859,11,200,2
C2,5/31/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,12,26.522648,-82.188859,12,200,2
C2,6/1/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,4,26.522648,-82.188859,13,200,2
C2,6/1/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,18,26.522648,-82.188859,13,200,2
C2,6/2/2020,5/19/2020,200-2,2,Ae. aegypti,male,unmarked,1,26.522648,-82.188859,14,200,2
C2,6/2/2020,5/19/2020,200-2,2,Ae. aegypti,female,unmarked,1,26.522648,-82.188859,14,200,2
C2,5/21/2020,5/19/2020,200-3,3,Ae. aegypti,male,marked,3,26.521968,-82.190824,2,200,3
C2,5/22/2020,5/19/2020,200-3,3,Ae. aegypti,male,marked,1,26.521968,-82.190824,3,200,3
C2,5/23/2020,5/19/2020,200-3,3,Ae. aegypti,male,marked,1,26.521968,-82.190824,4,200,3
C2,5/20/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,2,26.521968,-82.190824,1,200,3
C2,5/21/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,4,26.521968,-82.190824,2,200,3
C2,5/22/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,2,26.521968,-82.190824,3,200,3
C2,5/23/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,1,26.521968,-82.190824,4,200,3
C2,5/23/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,9,26.521968,-82.190824,4,200,3
C2,5/24/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,1,26.521968,-82.190824,5,200,3
C2,5/24/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,3,26.521968,-82.190824,5,200,3
C2,5/25/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,9,26.521968,-82.190824,6,200,3
C2,5/25/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,21,26.521968,-82.190824,6,200,3
C2,5/26/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,3,26.521968,-82.190824,7,200,3
C2,5/26/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,8,26.521968,-82.190824,7,200,3
C2,5/27/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,9,26.521968,-82.190824,8,200,3
C2,5/27/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,14,26.521968,-82.190824,8,200,3
C2,5/28/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,12,26.521968,-82.190824,9,200,3
C2,5/28/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,16,26.521968,-82.190824,9,200,3
C2,5/29/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,11,26.521968,-82.190824,10,200,3
C2,5/29/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,22,26.521968,-82.190824,10,200,3
C2,5/30/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,4,26.521968,-82.190824,11,200,3
C2,5/30/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,7,26.521968,-82.190824,11,200,3
C2,5/31/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,9,26.521968,-82.190824,12,200,3
C2,5/31/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,32,26.521968,-82.190824,12,200,3
C2,6/1/2020,5/19/2020,200-3,3,Ae. aegypti,male,unmarked,4,26.521968,-82.190824,13,200,3
C2,6/1/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,11,26.521968,-82.190824,13,200,3
C2,6/2/2020,5/19/2020,200-3,3,Ae. aegypti,female,unmarked,5,26.521968,-82.190824,14,200,3
C2,5/20/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,2,26.522454,-82.192159,1,200,4
C2,5/20/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,5,26.522454,-82.192159,1,200,4
C2,5/21/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,1,26.522454,-82.192159,2,200,4
C2,5/21/2020,5/19/2020,200-4,4,Ae. aegypti,female,marked,1,26.522454,-82.192159,2,200,4
C2,5/21/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,1,26.522454,-82.192159,2,200,4
C2,5/22/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,1,26.522454,-82.192159,3,200,4
C2,5/23/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,1,26.522454,-82.192159,4,200,4
C2,5/23/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,1,26.522454,-82.192159,4,200,4
C2,5/27/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,1,26.522454,-82.192159,8,200,4
C2,6/2/2020,5/19/2020,200-4,4,Ae. aegypti,male,marked,1,26.522454,-82.192159,14,200,4
C2,5/20/2020,5/19/2020,200-4,4,Ae. aegypti,female,unmarked,2,26.522454,-82.192159,1,200,4
C2,5/21/2020,5/19/2020,200-4,4,Ae. aegypti,male,unmarked,1,26.522454,-82.192159,2,200,4
C2,5/21/2020,5/19/2020,200-4,4,Ae. aegypti,female,unmarked,12,26.522454,-82.192159,2,200,4
C2,5/22/2020,5/19/2020,200-4,4,Ae. aegypti,male,unmarked,2,26.522454,-82.192159,3,200,4
C2,5/22/2020,5/19/2020,200-4,4,Ae. aegypti,female,unmarked,7,26.522454,-82.192159,3,200,4
C2,5/23/2020,5/19/2020,200-4,4,Ae. aegypti,male,unmarked,1,26.522454,-82.192159,4,200,4
C2,5/23/2020,5/19/2020,200-4,4,Ae. aegypti,female,unmarked,9,26.522454,-82.192159,4,200,4
C2,5/24/2020,5/19/2020,200-4,4,Ae. aegypti,female,unmarked,4,26.522454,-82.192159,5,200,4
