round,date,release,trap_ID,sample,distance,species,gender,marking_status,n_adults,lat,long
A,2019-11-06,2019-11-06,50-4,4,50,Ae. aegypti,male,marked,13,26.524132,-82.190544
A,2019-11-06,2019-11-06,50-4,4,50,Ae. aegypti,female,unmarked,2,26.524132,-82.190544
A,2019-11-07,2019-11-06,50-4,4,50,Ae. aegypti,female,marked,1,26.524132,-82.190544
A,2019-11-07,2019-11-06,50-4,4,50,Ae. aegypti,male,marked,5,26.524132,-82.190544
A,2019-11-07,2019-11-06,50-4,4,50,Ae. aegypti,female,unmarked,1,26.524132,-82.190544
A,2019-11-07,2019-11-06,50-4,4,50,Ae. aegypti,male,unmarked,1,26.524132,-82.190544
B,2020-03-09,2020-03-09,100-1,1,100,Ae. aegypti,female,unmarked,1,26.523715,-82.18971
B,2020-03-09,2020-03-09,100-1,1,100,Ae. aegypti,male,marked,4,26.523715,-82.18971
B,2020-03-09,2020-03-09,100-3,3,100,Ae. aegypti,female,unmarked,1,26.522949,-82.191294
B,2020-03-09,2020-03-09,100-4,4,100,Ae. aegypti,male,marked,1,26.523731,-82.191744
B,2020-03-09,2020-03-09,100-5,5,100,Ae. aegypti,male,marked,16,26.524412,-82.191317
B,2020-03-09,2020-03-09,100-6,6,100,Ae. aegypti,male,marked,5,26.524506,-82.190228
B,2020-03-09,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,5,26.522667,-82.189552
B,2020-03-09,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,1,26.522667,-82.189552
B,2020-03-09,2020-03-09,150-2,2,150,Ae. aegypti,male,marked,1,26.522667,-82.189552
B,2020-03-09,2020-03-09,150-5,5,150,Ae. aegypti,female,unmarked,3,26.524436,-82.191941
B,2020-03-09,2020-03-09,150-5,5,150,Ae. aegypti,male,marked,1,26.524436,-82.191941
B,2020-03-09,2020-03-09,150-6,6,150,Ae. aegypti,female,unmarked,1,26.525009,-82.1902
B,2020-03-09,2020-03-09,200-4,4,200,Ae. aegypti,female,unmarked,1,26.522454,-82.192159
B,2020-03-09,2020-03-09,200-5,5,200,Ae. aegypti,female,unmarked,1,26.523841,-82.192729
B,2020-03-09,2020-03-09,200-6,6,200,Ae. aegypti,male,unmarked,1,26.524965,-82.192244
B,2020-03-09,2020-03-09,200-6,6,200,Ae. aegypti,female,unmarked,1,26.524965,-82.192244
B,2020-03-09,2020-03-09,250-3,3,250,Ae. aegypti,female,unmarked,2,26.521488,-82.190202
B,2020-03-09,2020-03-09,250-4,4,250,Ae. aegypti,female,unmarked,1,26.522002,-82.192305
B,2020-03-09,2020-03-09,250-5,5,250,Ae. aegypti,female,unmarked,1,26.523008,-82.193073
B,2020-03-09,2020-03-09,300-1,1,300,Ae. aegypti,female,unmarked,1,26.521164,-82.189434
B,2020-03-09,2020-03-09,400-3,3,400,Ae. aegypti,female,unmarked,1,26.527473,-82.191357
B,2020-03-09,2020-03-09,50-1,1,50,Ae. aegypti,male,marked,15,26.523684,-82.190193
B,2020-03-09,2020-03-09,50-2,2,50,Ae. aegypti,male,marked,2,26.523046,-82.190758
B,2020-03-09,2020-03-09,50-3,4,50,Ae. aegypti,male,marked,4,26.524132,-82.190544
B,2020-03-09,2020-03-09,50-4,4,50,Ae. aegypti,female,unmarked,1,26.524132,-82.190544
B,2020-03-10,2020-03-09,100-1,1,100,Ae. aegypti,male,marked,1,26.523715,-82.18971
B,2020-03-10,2020-03-09,100-4,4,100,Ae. aegypti,male,marked,1,26.523731,-82.191744
B,2020-03-10,2020-03-09,100-5,5,100,Ae. aegypti,male,marked,8,26.524412,-82.191317
B,2020-03-10,2020-03-09,100-5,5,100,Ae. aegypti,female,unmarked,2,26.524412,-82.191317
B,2020-03-10,2020-03-09,100-6,6,100,Ae. aegypti,female,unmarked,1,26.524506,-82.190228
B,2020-03-10,2020-03-09,100-6,6,100,Ae. aegypti,male,marked,9,26.524506,-82.190228
B,2020-03-10,2020-03-09,150-1,1,150,Ae. aegypti,female,unmarked,1,26.523753,-82.189125
B,2020-03-10,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,1,26.522667,-82.189552
B,2020-03-10,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,5,26.522667,-82.189552
B,2020-03-10,2020-03-09,150-4,4,150,Ae. aegypti,male,marked,2,26.523085,-82.192055
B,2020-03-10,2020-03-09,150-4,4,150,Ae. aegypti,female,unmarked,1,26.523085,-82.192055
B,2020-03-10,2020-03-09,150-5,5,150,Ae. aegypti,male,marked,2,26.524436,-82.191941
B,2020-03-10,2020-03-09,200-1,1,200,Ae. aegypti,female,unmarked,1,26.52381,-82.188582
B,2020-03-10,2020-03-09,200-7,7,200,Ae. aegypti,male,marked,1,26.525538,-82.190389
B,2020-03-10,2020-03-09,250-6,6,250,Ae. aegypti,male,marked,1,26.524585,-82.193011
B,2020-03-10,2020-03-09,250-7,7,250,Ae. aegypti,female,unmarked,1,26.525599,-82.192094
B,2020-03-10,2020-03-09,250-8,8,250,Ae. aegypti,female,unmarked,1,26.525818,-82.190577
B,2020-03-10,2020-03-09,300-3,3,300,Ae. aegypti,male,marked,1,26.525544,-82.192901
B,2020-03-10,2020-03-09,50-1,1,50,Ae. aegypti,female,unmarked,2,26.523684,-82.190193
B,2020-03-10,2020-03-09,50-1,1,50,Ae. aegypti,male,marked,6,26.523684,-82.190193
B,2020-03-10,2020-03-09,50-2,2,50,Ae. aegypti,male,marked,2,26.523046,-82.190758
B,2020-03-10,2020-03-09,50-3,3,50,Ae. aegypti,male,marked,5,26.523709,-82.191221
B,2020-03-10,2020-03-09,50-3,3,50,Ae. aegypti,female,unmarked,1,26.523709,-82.191221
B,2020-03-10,2020-03-09,50-4,4,50,Ae. aegypti,male,marked,7,26.524132,-82.190544
B,2020-03-11,2020-03-09,100-4,4,100,Ae. aegypti,male,marked,1,26.523731,-82.191744
B,2020-03-11,2020-03-09,100-5,5,100,Ae. aegypti,male,marked,1,26.524412,-82.191317
B,2020-03-11,2020-03-09,100-5,5,100,Ae. aegypti,male,unmarked,1,26.524412,-82.191317
B,2020-03-11,2020-03-09,100-6,6,100,Ae. aegypti,female,unmarked,1,26.524506,-82.190228
B,2020-03-11,2020-03-09,100-6,6,100,Ae. aegypti,male,marked,3,26.524506,-82.190228
B,2020-03-11,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,1,26.522667,-82.189552
B,2020-03-11,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,2,26.522667,-82.189552
B,2020-03-11,2020-03-09,150-3,3,150,Ae. aegypti,female,unmarked,4,26.522328,-82.190635
B,2020-03-11,2020-03-09,150-4,4,150,Ae. aegypti,female,unmarked,1,26.523085,-82.192055
B,2020-03-11,2020-03-09,200-3,3,200,Ae. aegypti,female,unmarked,1,26.521968,-82.190824
B,2020-03-11,2020-03-09,250-3,3,250,Ae. aegypti,female,unmarked,1,26.521488,-82.190202
B,2020-03-11,2020-03-09,250-4,4,250,Ae. aegypti,female,unmarked,1,26.522002,-82.192305
B,2020-03-11,2020-03-09,50-2,2,50,Ae. aegypti,male,marked,3,26.523046,-82.190758
B,2020-03-11,2020-03-09,50-3,3,50,Ae. aegypti,female,unmarked,1,26.523709,-82.191221
B,2020-03-11,2020-03-09,50-3,3,50,Ae. aegypti,male,marked,2,26.523709,-82.191221
B,2020-03-11,2020-03-09,50-4,4,50,Ae. aegypti,male,marked,1,26.524132,-82.190544
B,2020-03-12,2020-03-09,100-1,1,100,Ae. aegypti,male,unmarked,1,26.523715,-82.18971
B,2020-03-12,2020-03-09,100-2,2,100,Ae. aegypti,male,marked,1,26.522929,-82.190153
B,2020-03-12,2020-03-09,100-5,5,100,Ae. aegypti,female,unmarked,2,26.524412,-82.191317
B,2020-03-12,2020-03-09,100-6,6,100,Ae. aegypti,male,marked,4,26.524506,-82.190228
B,2020-03-12,2020-03-09,150-1,1,150,Ae. aegypti,female,unmarked,1,26.523753,-82.189125
B,2020-03-12,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,1,26.522667,-82.189552
B,2020-03-12,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,2,26.522667,-82.189552
B,2020-03-12,2020-03-09,150-3,3,150,Ae. aegypti,male,unmarked,1,26.522328,-82.190635
B,2020-03-12,2020-03-09,150-4,4,150,Ae. aegypti,female,unmarked,1,26.523085,-82.192055
B,2020-03-12,2020-03-09,200-8,8,200,Ae. aegypti,female,unmarked,2,26.524711,-82.189493
B,2020-03-12,2020-03-09,250-3,3,250,Ae. aegypti,female,unmarked,1,26.521488,-82.190202
B,2020-03-12,2020-03-09,250-6,6,250,Ae. aegypti,male,marked,1,26.524585,-82.193011
B,2020-03-12,2020-03-09,300-3,3,300,Ae. aegypti,female,unmarked,1,26.525544,-82.192901
B,2020-03-12,2020-03-09,50-1,1,50,Ae. aegypti,male,marked,2,26.523684,-82.190193
B,2020-03-12,2020-03-09,50-4,4,50,Ae. aegypti,female,unmarked,1,26.524132,-82.190544
B,2020-03-13,2020-03-09,100-1,1,100,Ae. aegypti,female,unmarked,1,26.523715,-82.18971
B,2020-03-13,2020-03-09,100-5,5,100,Ae. aegypti,female,unmarked,1,26.524412,-82.191317
B,2020-03-13,2020-03-09,100-5,5,100,Ae. aegypti,male,unmarked,1,26.524412,-82.191317
B,2020-03-13,2020-03-09,100-6,6,100,Ae. aegypti,male,marked,2,26.524506,-82.190228
B,2020-03-13,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,7,26.522667,-82.189552
B,2020-03-13,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,4,26.522667,-82.189552
B,2020-03-13,2020-03-09,150-4,4,150,Ae. aegypti,male,unmarked,2,26.523085,-82.192055
B,2020-03-13,2020-03-09,150-5,5,150,Ae. aegypti,female,unmarked,1,26.524436,-82.191941
B,2020-03-13,2020-03-09,200-3,3,200,Ae. aegypti,female,unmarked,1,26.521968,-82.190824
B,2020-03-13,2020-03-09,200-5,5,200,Ae. aegypti,female,unmarked,1,26.523841,-82.192729
B,2020-03-13,2020-03-09,250-2,2,250,Ae. aegypti,female,unmarked,2,26.522016,-82.188791
B,2020-03-13,2020-03-09,250-3,3,250,Ae. aegypti,male,unmarked,1,26.521488,-82.190202
B,2020-03-13,2020-03-09,250-5,5,250,Ae. aegypti,female,unmarked,2,26.523008,-82.193073
B,2020-03-13,2020-03-09,300-1,1,300,Ae. aegypti,male,unmarked,1,26.521164,-82.189434
B,2020-03-13,2020-03-09,300-2,2,300,Ae. aegypti,female,unmarked,1,26.521139,-82.191752
B,2020-03-13,2020-03-09,300-4,4,300,Ae. aegypti,female,unmarked,1,26.526403,-82.190422
B,2020-03-13,2020-03-09,400-4,4,400,Ae. aegypti,female,unmarked,1,26.527186,-82.189339
B,2020-03-13,2020-03-09,50-2,2,50,Ae. aegypti,male,marked,1,26.523046,-82.190758
B,2020-03-13,2020-03-09,50-3,3,50,Ae. aegypti,male,unmarked,2,26.523709,-82.191221
B,2020-03-14,2020-03-09,100-1,1,100,Ae. aegypti,female,unmarked,2,26.523715,-82.18971
B,2020-03-14,2020-03-09,100-2,2,100,Ae. aegypti,female,unmarked,2,26.522929,-82.190153
B,2020-03-14,2020-03-09,100-2,2,100,Ae. aegypti,male,unmarked,1,26.522929,-82.190153
B,2020-03-14,2020-03-09,100-3,3,100,Ae. aegypti,male,marked,1,26.522949,-82.191294
B,2020-03-14,2020-03-09,100-3,3,100,Ae. aegypti,female,unmarked,2,26.522949,-82.191294
B,2020-03-14,2020-03-09,100-5,5,100,Ae. aegypti,female,unmarked,1,26.524412,-82.191317
B,2020-03-14,2020-03-09,100-6,6,100,Ae. aegypti,male,unmarked,1,26.524506,-82.190228
B,2020-03-14,2020-03-09,100-6,6,100,Ae. aegypti,female,unmarked,1,26.524506,-82.190228
B,2020-03-14,2020-03-09,100-6,6,100,Ae. aegypti,male,marked,3,26.524506,-82.190228
B,2020-03-14,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,4,26.522667,-82.189552
B,2020-03-14,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,5,26.522667,-82.189552
B,2020-03-14,2020-03-09,150-4,4,150,Ae. aegypti,female,unmarked,1,26.523085,-82.192055
B,2020-03-14,2020-03-09,150-4,4,150,Ae. aegypti,male,marked,1,26.523085,-82.192055
B,2020-03-14,2020-03-09,150-5,5,150,Ae. aegypti,male,unmarked,1,26.524436,-82.191941
B,2020-03-14,2020-03-09,200-4,4,200,Ae. aegypti,female,unmarked,1,26.522454,-82.192159
B,2020-03-14,2020-03-09,250-2,2,250,Ae. aegypti,male,unmarked,1,26.522016,-82.188791
B,2020-03-14,2020-03-09,250-3,3,250,Ae. aegypti,female,unmarked,1,26.521488,-82.190202
B,2020-03-14,2020-03-09,250-3,3,250,Ae. aegypti,male,unmarked,1,26.521488,-82.190202
B,2020-03-14,2020-03-09,250-4,4,250,Ae. aegypti,female,unmarked,1,26.522002,-82.192305
B,2020-03-14,2020-03-09,250-5,5,250,Ae. aegypti,female,unmarked,1,26.523008,-82.193073
B,2020-03-14,2020-03-09,250-6,6,250,Ae. aegypti,female,unmarked,1,26.524585,-82.193011
B,2020-03-14,2020-03-09,250-7,7,250,Ae. aegypti,female,unmarked,1,26.525599,-82.192094
B,2020-03-14,2020-03-09,300-2,2,300,Ae. aegypti,female,unmarked,1,26.521139,-82.191752
B,2020-03-14,2020-03-09,300-3,3,300,Ae. aegypti,female,unmarked,4,26.525544,-82.192901
B,2020-03-14,2020-03-09,300-3,3,300,Ae. aegypti,male,unmarked,1,26.525544,-82.192901
B,2020-03-14,2020-03-09,300-4,4,300,Ae. aegypti,male,unmarked,1,26.526403,-82.190422
B,2020-03-14,2020-03-09,50-3,3,50,Ae. aegypti,female,unmarked,4,26.523709,-82.191221
B,2020-03-14,2020-03-09,50-3,3,50,Ae. aegypti,male,unmarked,1,26.523709,-82.191221
B,2020-03-14,2020-03-09,50-4,4,50,Ae. aegypti,male,marked,1,26.524132,-82.190544
B,2020-03-14,2020-03-09,50-4,4,50,Ae. aegypti,female,unmarked,2,26.524132,-82.190544
B,2020-03-15,2020-03-09,100-1,1,100,Ae. aegypti,female,unmarked,1,26.523715,-82.18971
B,2020-03-15,2020-03-09,100-5,5,100,Ae. aegypti,female,unmarked,1,26.524412,-82.191317
B,2020-03-15,2020-03-09,100-6,6,100,Ae. aegypti,female,unmarked,3,26.524506,-82.190228
B,2020-03-15,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,8,26.522667,-82.189552
B,2020-03-15,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,8,26.522667,-82.189552
B,2020-03-15,2020-03-09,150-4,4,150,Ae. aegypti,female,unmarked,3,26.523085,-82.192055
B,2020-03-15,2020-03-09,150-6,6,150,Ae. aegypti,female,unmarked,1,26.525009,-82.1902
B,2020-03-15,2020-03-09,200-1,1,200,Ae. aegypti,male,unmarked,1,26.52381,-82.188582
B,2020-03-15,2020-03-09,200-1,1,200,Ae. aegypti,male,marked,1,26.52381,-82.188582
B,2020-03-15,2020-03-09,200-3,3,200,Ae. aegypti,female,unmarked,1,26.521968,-82.190824
B,2020-03-15,2020-03-09,200-4,4,200,Ae. aegypti,female,unmarked,1,26.522454,-82.192159
B,2020-03-15,2020-03-09,200-5,5,200,Ae. aegypti,female,unmarked,1,26.523841,-82.192729
B,2020-03-15,2020-03-09,250-3,3,250,Ae. aegypti,female,unmarked,1,26.521488,-82.190202
B,2020-03-15,2020-03-09,250-7,7,250,Ae. aegypti,female,unmarked,1,26.525599,-82.192094
B,2020-03-15,2020-03-09,250-8,8,250,Ae. aegypti,female,unmarked,2,26.525818,-82.190577
B,2020-03-15,2020-03-09,300-1,1,300,Ae. aegypti,female,unmarked,2,26.521164,-82.189434
B,2020-03-15,2020-03-09,300-3,3,300,Ae. aegypti,female,unmarked,2,26.525544,-82.192901
B,2020-03-15,2020-03-09,400-3,3,400,Ae. aegypti,female,unmarked,1,26.527473,-82.191357
B,2020-03-15,2020-03-09,50-3,3,50,Ae. aegypti,female,unmarked,2,26.523709,-82.191221
B,2020-03-16,2020-03-09,100-1,1,100,Ae. aegypti,female,unmarked,1,26.523715,-82.18971
B,2020-03-16,2020-03-09,100-4,4,100,Ae. aegypti,female,unmarked,1,26.523731,-82.191744
B,2020-03-16,2020-03-09,100-5,5,100,Ae. aegypti,male,marked,1,26.524412,-82.191317
B,2020-03-16,2020-03-09,100-6,6,100,Ae. aegypti,female,unmarked,1,26.524506,-82.190228
B,2020-03-16,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,3,26.522667,-82.189552
B,2020-03-16,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,8,26.522667,-82.189552
B,2020-03-16,2020-03-09,150-3,3,150,Ae. aegypti,female,unmarked,2,26.522328,-82.190635
B,2020-03-16,2020-03-09,150-5,5,150,Ae. aegypti,female,unmarked,2,26.524436,-82.191941
B,2020-03-16,2020-03-09,200-3,3,200,Ae. aegypti,male,unmarked,2,26.521968,-82.190824
B,2020-03-16,2020-03-09,200-3,3,200,Ae. aegypti,female,unmarked,3,26.521968,-82.190824
B,2020-03-16,2020-03-09,200-5,5,200,Ae. aegypti,male,unmarked,1,26.523841,-82.192729
B,2020-03-16,2020-03-09,250-2,2,250,Ae. aegypti,female,unmarked,2,26.522016,-82.188791
B,2020-03-16,2020-03-09,250-3,3,250,Ae. aegypti,female,unmarked,1,26.521488,-82.190202
B,2020-03-16,2020-03-09,250-5,5,250,Ae. aegypti,female,unmarked,1,26.523008,-82.193073
B,2020-03-16,2020-03-09,250-6,6,250,Ae. aegypti,female,unmarked,1,26.524585,-82.193011
B,2020-03-16,2020-03-09,300-1,1,300,Ae. aegypti,female,unmarked,1,26.521164,-82.189434
B,2020-03-16,2020-03-09,50-3,3,50,Ae. aegypti,female,unmarked,1,26.523709,-82.191221
B,2020-03-16,2020-03-09,50-4,4,50,Ae. aegypti,female,unmarked,1,26.524132,-82.190544
B,2020-03-17,2020-03-09,100-1,1,100,Ae. aegypti,female,unmarked,1,26.523715,-82.18971
B,2020-03-17,2020-03-09,100-4,4,100,Ae. aegypti,female,unmarked,1,26.523731,-82.191744
B,2020-03-17,2020-03-09,100-6,6,100,Ae. aegypti,female,unmarked,1,26.524506,-82.190228
B,2020-03-17,2020-03-09,150-2,2,150,Ae. aegypti,female,unmarked,5,26.522667,-82.189552
B,2020-03-17,2020-03-09,150-2,2,150,Ae. aegypti,male,unmarked,7,26.522667,-82.189552
B,2020-03-17,2020-03-09,150-4,4,150,Ae. aegypti,female,unmarked,4,26.523085,-82.192055
B,2020-03-17,2020-03-09,150-6,6,150,Ae. aegypti,female,unmarked,1,26.525009,-82.1902
B,2020-03-17,2020-03-09,200-2,2,200,Ae. aegypti,male,unmarked,1,26.522648,-82.188859
B,2020-03-17,2020-03-09,200-3,3,200,Ae. aegypti,female,unmarked,1,26.521968,-82.190824
B,2020-03-17,2020-03-09,200-5,5,200,Ae. aegypti,female,unmarked,3,26.523841,-82.192729
B,2020-03-17,2020-03-09,200-6,6,200,Ae. aegypti,female,unmarked,1,26.524965,-82.192244
B,2020-03-17,2020-03-09,250-1,1,250,Ae. aegypti,female,unmarked,1,26.52385,-82.188171
B,2020-03-17,2020-03-09,250-2,2,250,Ae. aegypti,female,unmarked,2,26.522016,-82.188791
B,2020-03-17,2020-03-09,250-3,3,250,Ae. aegypti,male,unmarked,1,26.521488,-82.190202
B,2020-03-17,2020-03-09,250-5,5,250,Ae. aegypti,female,unmarked,1,26.523008,-82.193073
B,2020-03-17,2020-03-09,250-6,6,250,Ae. aegypti,female,unmarked,2,26.524585,-82.193011
B,2020-03-17,2020-03-09,250-7,7,250,Ae. aegypti,female,unmarked,2,26.525599,-82.192094
B,2020-03-17,2020-03-09,300-1,1,300,Ae. aegypti,female,unmarked,1,26.521164,-82.189434
B,2020-03-17,2020-03-09,300-3,3,300,Ae. aegypti,female,unmarked,2,26.525544,-82.192901
B,2020-03-17,2020-03-09,400-2,2,400,Ae. aegypti,female,unmarked,1,26.520143,-82.191568
B,2020-03-17,2020-03-09,50-1,1,50,Ae. aegypti,female,unmarked,1,26.523684,-82.190193
B,2020-03-17,2020-03-09,50-3,3,50,Ae. aegypti,male,marked,1,26.523709,-82.191221
B,2020-03-17,2020-03-09,50-3,3,50,Ae. aegypti,female,unmarked,1,26.523709,-82.191221
C1,2020-05-25,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,2,26.523684,-82.190193
C1,2020-05-26,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,1,26.523684,-82.190193
C1,2020-05-26,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,1,26.523684,-82.190193
C1,2020-05-24,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,3,26.523684,-82.190193
C1,2020-05-24,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,4,26.523684,-82.190193
C1,2020-05-24,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,4,26.523684,-82.190193
C1,2020-05-29,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,27,26.523684,-82.190193
C1,2020-05-25,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,7,26.523684,-82.190193
C1,2020-05-25,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,11,26.523684,-82.190193
C1,2020-05-29,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,8,26.523684,-82.190193
C1,2020-05-28,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,11,26.523684,-82.190193
C1,2020-05-28,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,32,26.523684,-82.190193
C1,2020-05-27,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,2,26.523684,-82.190193
C1,2020-05-27,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,35,26.523684,-82.190193
C1,2020-05-27,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,10,26.523684,-82.190193
C1,2020-05-28,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,1,26.523684,-82.190193
C1,2020-05-29,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,1,26.523684,-82.190193
C1,2020-05-31,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,2,26.523684,-82.190193
C1,2020-05-22,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,7,26.523684,-82.190193
C1,2020-05-23,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,2,26.523684,-82.190193
C1,2020-05-22,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,2,26.523684,-82.190193
C1,2020-05-23,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,2,26.523684,-82.190193
C1,2020-05-23,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,9,26.523684,-82.190193
C1,2020-06-01,2020-05-22,50-1,1,50,Ae. aegypti,male,marked,1,26.523684,-82.190193
C1,2020-06-01,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,13,26.523684,-82.190193
C1,2020-06-01,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,11,26.523684,-82.190193
C1,2020-05-26,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,9,26.523684,-82.190193
C1,2020-05-31,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,2,26.523684,-82.190193
C1,2020-05-30,2020-05-22,50-1,1,50,Ae. aegypti,female,unmarked,2,26.523684,-82.190193
C1,2020-05-30,2020-05-22,50-1,1,50,Ae. aegypti,male,unmarked,1,26.523684,-82.190193
C1,2020-05-30,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,70,26.523046,-82.190758
C1,2020-05-30,2020-05-22,50-2,2,50,Ae. aegypti,male,marked,1,26.523046,-82.190758
C1,2020-05-29,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,66,26.523046,-82.190758
C1,2020-05-28,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,66,26.523046,-82.190758
C1,2020-05-29,2020-05-22,50-2,2,50,Ae. aegypti,male,marked,1,26.523046,-82.190758
C1,2020-05-27,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,84,26.523046,-82.190758
C1,2020-05-29,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,88,26.523046,-82.190758
C1,2020-05-28,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,88,26.523046,-82.190758
C1,2020-05-24,2020-05-22,50-2,2,50,Ae. aegypti,male,marked,7,26.523046,-82.190758
C1,2020-05-22,2020-05-22,50-2,2,50,Ae. aegypti,male,marked,3,26.523046,-82.190758
C1,2020-05-22,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,18,26.523046,-82.190758
C1,2020-05-22,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,12,26.523046,-82.190758
C1,2020-05-31,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,88,26.523046,-82.190758
C1,2020-05-31,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,96,26.523046,-82.190758
C1,2020-05-26,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,47,26.523046,-82.190758
C1,2020-05-24,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,18,26.523046,-82.190758
C1,2020-05-26,2020-05-22,50-2,2,50,Ae. aegypti,male,marked,5,26.523046,-82.190758
C1,2020-05-27,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,116,26.523046,-82.190758
C1,2020-05-25,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,31,26.523046,-82.190758
C1,2020-05-24,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,20,26.523046,-82.190758
C1,2020-05-30,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,48,26.523046,-82.190758
C1,2020-05-25,2020-05-22,50-2,2,50,Ae. aegypti,male,marked,7,26.523046,-82.190758
C1,2020-05-25,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,42,26.523046,-82.190758
C1,2020-05-27,2020-05-22,50-2,2,50,Ae. aegypti,male,marked,4,26.523046,-82.190758
C1,2020-05-26,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,64,26.523046,-82.190758
C1,2020-06-01,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,109,26.523046,-82.190758
C1,2020-06-01,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,77,26.523046,-82.190758
C1,2020-05-23,2020-05-22,50-2,2,50,Ae. aegypti,female,unmarked,2,26.523046,-82.190758
C1,2020-05-23,2020-05-22,50-2,2,50,Ae. aegypti,male,unmarked,3,26.523046,-82.190758
C1,2020-05-23,2020-05-22,50-2,2,50,Ae. aegypti,male,marked,1,26.523046,-82.190758
C1,2020-05-24,2020-05-22,50-3,3,50,Ae. aegypti,male,unmarked,10,26.523709,-82.191221
